timeUTC,lat,lon,category,notes
2014-09-25 00:30:00.000,32.234676,-110.954312,timelinePath,2014-09-25 00:00 + 30'
2014-09-25 01:25:00.000,32.226475,-111.006552,timelinePath,2014-09-25 00:00 + 85'
2014-09-25 01:27:00.000,32.224517,-111.020651,timelinePath,2014-09-25 00:00 + 87'
2014-09-25 01:32:00.000,32.220094,-111.02686,timelinePath,2014-09-25 00:00 + 92'
2014-09-25 01:47:00.000,32.224602,-111.021232,timelinePath,2014-09-25 00:00 + 107'
2014-09-25 01:54:00.000,32.235775,-110.983501,timelinePath,2014-09-25 00:00 + 114'
2014-09-25 01:56:00.000,32.235954,-110.972012,timelinePath,2014-09-25 00:00 + 116'
2014-09-25 02:07:00.000,32.272006,-110.978584,timelinePath,2014-09-25 02:00 + 7'
2014-09-25 02:20:00.000,32.285513,-110.978917,timelinePath,2014-09-25 02:00 + 20'
2014-09-25 02:20:00.000,32.285513,-110.978917,timelinePath,2014-09-25 02:00 + 20'
2014-09-25 02:20:17.793,32.285357,-110.978844,visit,duration: 0.86 h
2014-09-25 03:11:58.339,32.285357,-110.978844,activity,start
2014-09-25 03:12:00.000,32.285648,-110.978979,timelinePath,2014-09-25 02:00 + 72'
2014-09-25 03:55:00.000,32.220662,-111.025437,timelinePath,2014-09-25 02:00 + 115'
2014-09-25 14:39:00.000,32.224894,-111.023061,timelinePath,2014-09-25 14:00 + 39'
2014-09-25 14:40:00.000,32.224496,-111.020477,timelinePath,2014-09-25 14:00 + 40'
2014-09-25 14:45:00.000,32.229381,-110.98522,timelinePath,2014-09-25 14:00 + 45'
2014-09-25 14:52:00.000,32.227027,-110.972217,timelinePath,2014-09-25 14:00 + 52'
2014-09-25 14:58:00.000,32.227795,-110.958513,timelinePath,2014-09-25 14:00 + 58'
2014-09-25 14:59:00.000,32.229227,-110.956746,timelinePath,2014-09-25 14:00 + 59'
2014-09-25 20:11:48.349,32.232464,-110.951659,visit,duration: 0.57 h
2014-09-25 20:11:48.349,32.232464,-110.951659,activity,end
2014-09-25 20:12:00.000,32.231591,-110.946955,timelinePath,2014-09-25 20:00 + 12'
2014-09-25 20:12:00.000,32.231591,-110.946955,timelinePath,2014-09-25 20:00 + 12'
2014-09-25 20:46:00.000,32.23154,-110.947062,timelinePath,2014-09-25 20:00 + 46'
2014-09-25 22:20:00.000,32.227855,-110.954426,timelinePath,2014-09-25 22:00 + 20'
2014-09-25 22:25:00.000,32.228069,-110.954192,timelinePath,2014-09-25 22:00 + 25'
2014-09-25 22:49:00.000,32.225046,-111.010249,timelinePath,2014-09-25 22:00 + 49'
2014-09-25 22:51:00.000,32.227241,-111.016037,timelinePath,2014-09-25 22:00 + 51'
2014-09-25 22:56:00.000,32.219147,-111.032914,timelinePath,2014-09-25 22:00 + 56'
2014-09-26 13:33:00.000,32.227871,-110.956698,timelinePath,2014-09-26 12:00 + 93'
2014-09-26 13:33:00.000,32.227838,-110.955311,timelinePath,2014-09-26 12:00 + 93'
2014-09-26 13:44:00.000,32.231604,-110.952982,timelinePath,2014-09-26 12:00 + 104'
2014-09-26 21:10:00.000,32.232228,-110.951887,timelinePath,2014-09-26 20:00 + 70'
2014-09-27 00:25:00.000,32.227581,-110.954163,timelinePath,2014-09-27 00:00 + 25'
2014-09-27 00:33:00.000,32.222455,-110.960671,timelinePath,2014-09-27 00:00 + 33'
2014-09-27 05:51:00.000,32.228588,-110.998136,timelinePath,2014-09-27 04:00 + 111'
2014-09-27 06:00:00.000,32.219466,-111.026734,timelinePath,2014-09-27 04:00 + 120'
2014-09-28 06:27:57.392,32.21937,-111.027082,visit,duration: 15.88 h
2014-09-28 06:28:00.000,32.220034,-111.027502,timelinePath,2014-09-28 06:00 + 28'
2014-09-28 06:28:00.000,32.220349,-111.023708,timelinePath,2014-09-28 06:00 + 28'
2014-09-28 06:29:00.000,32.219702,-111.026498,timelinePath,2014-09-28 06:00 + 29'
2014-09-28 07:23:00.000,32.220378,-111.023763,timelinePath,2014-09-28 06:00 + 83'
2014-09-28 07:25:00.000,32.22005,-111.026922,timelinePath,2014-09-28 06:00 + 85'
2014-09-28 10:26:00.000,32.220412,-111.023587,timelinePath,2014-09-28 10:00 + 26'
2014-09-28 10:30:00.000,32.21964,-111.026691,timelinePath,2014-09-28 10:00 + 30'
2014-09-28 10:31:00.000,32.220282,-111.023931,timelinePath,2014-09-28 10:00 + 31'
2014-09-28 11:16:00.000,32.220219,-111.02721,timelinePath,2014-09-28 10:00 + 76'
2014-09-28 11:57:00.000,32.220641,-111.024625,timelinePath,2014-09-28 10:00 + 117'
2014-09-28 22:22:00.000,32.220044,-111.027533,timelinePath,2014-09-28 22:00 + 22'
2014-09-29 14:11:00.000,32.229418,-110.991482,timelinePath,2014-09-29 14:00 + 11'
2014-09-29 14:13:00.000,32.225938,-110.976996,timelinePath,2014-09-29 14:00 + 13'
2014-09-29 14:25:00.000,32.227221,-110.951181,timelinePath,2014-09-29 14:00 + 25'
2014-09-29 14:28:00.000,32.231035,-110.954657,timelinePath,2014-09-29 14:00 + 28'
2014-09-29 14:31:00.000,32.232571,-110.952407,timelinePath,2014-09-29 14:00 + 31'
2014-09-29 14:33:00.000,32.235242,-110.952151,timelinePath,2014-09-29 14:00 + 33'
2014-09-29 14:44:00.000,32.232738,-110.95374,timelinePath,2014-09-29 14:00 + 44'
2014-09-29 14:44:00.000,32.231101,-110.95459,timelinePath,2014-09-29 14:00 + 44'
2014-09-29 20:24:00.000,32.232821,-110.951638,timelinePath,2014-09-29 20:00 + 24'
2014-09-30 00:45:00.000,32.227243,-111.015117,timelinePath,2014-09-30 00:00 + 45'
2014-09-30 00:51:00.000,32.221338,-111.028773,timelinePath,2014-09-30 00:00 + 51'
2014-09-30 00:52:00.000,32.218985,-111.028804,timelinePath,2014-09-30 00:00 + 52'
2014-09-30 00:53:00.000,32.220027,-111.025414,timelinePath,2014-09-30 00:00 + 53'
2014-09-30 00:57:00.000,32.21906,-111.033163,timelinePath,2014-09-30 00:00 + 57'
2014-09-30 00:59:00.000,32.220444,-111.02337,timelinePath,2014-09-30 00:00 + 59'
2014-09-30 01:03:00.000,32.219224,-111.026102,timelinePath,2014-09-30 00:00 + 63'
2014-09-30 01:05:00.000,32.220501,-111.023,timelinePath,2014-09-30 00:00 + 65'
2014-09-30 01:48:39.239,32.21937,-111.027082,visit,duration: 2.34 h
2014-09-30 01:49:00.000,32.220105,-111.026842,timelinePath,2014-09-30 00:00 + 109'
2014-09-30 01:49:00.000,32.220105,-111.026842,timelinePath,2014-09-30 00:00 + 109'
2014-09-30 04:09:00.000,32.219663,-111.026707,timelinePath,2014-09-30 04:00 + 9'
2014-09-30 17:24:00.000,32.225084,-111.008681,timelinePath,2014-09-30 16:00 + 84'
2014-09-30 17:24:00.000,32.225084,-111.008681,timelinePath,2014-09-30 16:00 + 84'
2014-09-30 17:25:00.000,32.227801,-111.002941,timelinePath,2014-09-30 16:00 + 85'
2014-09-30 17:28:00.000,32.227889,-110.978647,timelinePath,2014-09-30 16:00 + 88'
2014-09-30 17:30:00.000,32.236032,-110.977879,timelinePath,2014-09-30 16:00 + 90'
2014-09-30 17:34:00.000,32.23563,-110.957196,timelinePath,2014-09-30 16:00 + 94'
2014-10-01 06:58:00.000,32.226451,-110.988378,timelinePath,2014-10-01 06:00 + 58'
2014-10-01 06:59:00.000,32.230466,-110.994306,timelinePath,2014-10-01 06:00 + 59'
2014-10-01 07:07:00.000,32.220717,-111.022942,timelinePath,2014-10-01 06:00 + 67'
2014-10-01 14:46:00.000,32.222221,-111.028862,timelinePath,2014-10-01 14:00 + 46'
2014-10-01 14:47:00.000,32.224802,-111.02819,timelinePath,2014-10-01 14:00 + 47'
2014-10-01 14:59:00.000,32.236161,-110.959175,timelinePath,2014-10-01 14:00 + 59'
2014-10-01 14:59:00.000,32.236161,-110.959175,timelinePath,2014-10-01 14:00 + 59'
2014-10-02 01:20:00.000,32.227987,-110.954187,timelinePath,2014-10-02 00:00 + 80'
2014-10-02 03:47:00.000,32.21978,-111.026689,timelinePath,2014-10-02 02:00 + 107'
2014-10-02 03:47:00.000,32.219673,-111.026674,timelinePath,2014-10-02 02:00 + 107'
2014-10-02 14:52:00.000,32.224505,-111.0242,timelinePath,2014-10-02 14:00 + 52'
2014-10-02 14:53:00.000,32.224923,-111.008799,timelinePath,2014-10-02 14:00 + 53'
2014-10-02 14:54:00.000,32.229351,-111.000268,timelinePath,2014-10-02 14:00 + 54'
2014-10-02 15:06:00.000,32.227871,-110.956561,timelinePath,2014-10-02 14:00 + 66'
2014-10-02 15:07:00.000,32.230354,-110.956736,timelinePath,2014-10-02 14:00 + 67'
2014-10-02 15:08:00.000,32.230055,-110.954205,timelinePath,2014-10-02 14:00 + 68'
2014-10-02 23:30:00.000,32.225938,-110.961118,timelinePath,2014-10-02 22:00 + 90'
2014-10-02 23:34:00.000,32.227812,-110.965375,timelinePath,2014-10-02 22:00 + 94'
2014-10-02 23:39:00.000,32.229288,-110.984736,timelinePath,2014-10-02 22:00 + 99'
2014-10-02 23:41:00.000,32.228985,-110.99847,timelinePath,2014-10-02 22:00 + 101'
2014-10-02 23:48:00.000,32.219325,-111.028249,timelinePath,2014-10-02 22:00 + 108'
2014-10-03 06:32:00.000,32.219607,-111.027363,timelinePath,2014-10-03 06:00 + 32'
2014-10-03 14:55:00.000,32.224497,-111.021921,timelinePath,2014-10-03 14:00 + 55'
2014-10-03 15:00:00.000,32.23558,-110.990225,timelinePath,2014-10-03 14:00 + 60'
2014-10-03 15:05:00.000,32.23603,-110.961048,timelinePath,2014-10-03 14:00 + 65'
2014-10-03 15:06:00.000,32.23594,-110.952921,timelinePath,2014-10-03 14:00 + 66'
2014-10-03 22:18:00.000,32.232329,-110.951789,timelinePath,2014-10-03 22:00 + 18'
2014-10-04 00:56:00.000,32.235244,-110.952151,timelinePath,2014-10-04 00:00 + 56'
2014-10-04 01:34:00.000,32.23748,-110.966539,timelinePath,2014-10-04 00:00 + 94'
2014-10-04 01:59:00.000,32.237569,-110.966862,timelinePath,2014-10-04 00:00 + 119'
2014-10-04 03:13:00.000,32.239011,-110.991374,timelinePath,2014-10-04 02:00 + 73'
2014-10-04 03:15:00.000,32.236181,-110.95913,timelinePath,2014-10-04 02:00 + 75'
2014-10-04 03:31:00.000,32.239384,-110.962715,timelinePath,2014-10-04 02:00 + 91'
2014-10-04 03:32:00.000,32.225743,-110.961207,timelinePath,2014-10-04 02:00 + 92'
2014-10-04 03:33:00.000,32.235495,-110.959288,timelinePath,2014-10-04 02:00 + 93'
2014-10-04 04:58:00.000,32.231938,-110.995859,timelinePath,2014-10-04 04:00 + 58'
2014-10-04 05:04:00.000,32.219403,-111.032707,timelinePath,2014-10-04 04:00 + 64'
2014-10-04 14:19:00.000,32.227434,-110.97208,timelinePath,2014-10-04 14:00 + 19'
2014-10-04 14:19:00.000,32.227434,-110.97208,timelinePath,2014-10-04 14:00 + 19'
2014-10-04 14:23:33.722,32.232464,-110.951659,visit,duration: 1.05 h
2014-10-04 14:24:00.000,32.232258,-110.948388,timelinePath,2014-10-04 14:00 + 24'
2014-10-04 14:24:00.000,32.232258,-110.948388,timelinePath,2014-10-04 14:00 + 24'
2014-10-04 15:26:00.000,32.232733,-110.948919,timelinePath,2014-10-04 14:00 + 86'
2014-10-04 16:24:00.000,32.240115,-110.985163,timelinePath,2014-10-04 16:00 + 24'
2014-10-04 16:24:00.000,32.240115,-110.985163,timelinePath,2014-10-04 16:00 + 24'
2014-10-04 16:30:00.000,32.321216,-111.046379,timelinePath,2014-10-04 16:00 + 30'
2014-10-04 16:36:00.000,32.417512,-111.154375,timelinePath,2014-10-04 16:00 + 36'
2014-10-04 16:51:00.000,32.631377,-111.372026,timelinePath,2014-10-04 16:00 + 51'
2014-10-04 17:16:00.000,32.980404,-111.734827,timelinePath,2014-10-04 16:00 + 76'
2014-10-04 17:36:00.000,33.308158,-111.972323,timelinePath,2014-10-04 16:00 + 96'
2014-10-04 17:43:00.000,33.411116,-111.991982,timelinePath,2014-10-04 16:00 + 103'
2014-10-04 17:44:00.000,33.411771,-111.995102,timelinePath,2014-10-04 16:00 + 104'
2014-10-04 17:59:00.000,33.492401,-112.112949,timelinePath,2014-10-04 16:00 + 119'
2014-10-04 18:50:00.000,34.315439,-112.124178,timelinePath,2014-10-04 18:00 + 50'
2014-10-04 19:10:00.000,34.566117,-111.894235,timelinePath,2014-10-04 18:00 + 70'
2014-10-04 19:11:00.000,34.553203,-111.903428,timelinePath,2014-10-04 18:00 + 71'
2014-10-04 19:13:00.000,34.605062,-111.870858,timelinePath,2014-10-04 18:00 + 73'
2014-10-04 19:14:00.000,34.615511,-111.848865,timelinePath,2014-10-04 18:00 + 74'
2014-10-04 19:54:00.000,35.138056,-111.684321,timelinePath,2014-10-04 18:00 + 114'
2014-10-04 20:03:00.000,35.206387,-111.612319,timelinePath,2014-10-04 20:00 + 3'
2014-10-04 20:04:00.000,35.20958,-111.613271,timelinePath,2014-10-04 20:00 + 4'
2014-10-04 20:04:00.000,35.20958,-111.613271,timelinePath,2014-10-04 20:00 + 4'
2014-10-04 20:04:09.261,35.209559,-111.613236,visit,duration: 0.19 h
2014-10-04 20:11:00.000,35.209334,-111.61329,timelinePath,2014-10-04 20:00 + 11'
2014-10-04 21:20:00.000,35.196838,-111.6219,timelinePath,2014-10-04 20:00 + 80'
2014-10-04 23:29:00.000,35.19244,-111.654028,timelinePath,2014-10-04 22:00 + 89'
2014-10-05 01:00:00.000,35.199313,-111.654772,timelinePath,2014-10-05 00:00 + 60'
2014-10-05 01:00:00.000,35.199313,-111.654772,timelinePath,2014-10-05 00:00 + 60'
2014-10-05 03:17:00.000,35.197184,-111.648185,timelinePath,2014-10-05 02:00 + 77'
2014-10-05 03:20:00.000,35.20156,-111.664558,timelinePath,2014-10-05 02:00 + 80'
2014-10-05 04:39:00.000,35.115647,-111.593227,timelinePath,2014-10-05 04:00 + 39'
2014-10-05 15:20:00.000,35.061435,-111.482764,timelinePath,2014-10-05 14:00 + 80'
2014-10-05 15:21:00.000,35.06551,-111.491939,timelinePath,2014-10-05 14:00 + 81'
2014-10-05 15:22:00.000,35.064472,-111.489715,timelinePath,2014-10-05 14:00 + 82'
2014-10-05 15:28:00.000,35.114509,-111.590973,timelinePath,2014-10-05 14:00 + 88'
2014-10-05 15:35:00.000,35.166007,-111.664486,timelinePath,2014-10-05 14:00 + 95'
2014-10-05 15:40:00.000,35.190294,-111.662676,timelinePath,2014-10-05 14:00 + 100'
2014-10-05 15:40:54.725,35.189898,-111.65276,visit,duration: 1.57 h
2014-10-05 15:41:00.000,35.191262,-111.661431,timelinePath,2014-10-05 14:00 + 101'
2014-10-05 15:41:00.000,35.191262,-111.661431,timelinePath,2014-10-05 14:00 + 101'
2014-10-05 17:15:00.000,35.192249,-111.661764,timelinePath,2014-10-05 16:00 + 75'
2014-10-05 17:35:00.000,35.191635,-111.635214,timelinePath,2014-10-05 16:00 + 95'
2014-10-05 17:54:00.000,35.161503,-111.272962,timelinePath,2014-10-05 16:00 + 114'
2014-10-05 18:59:00.000,35.032417,-111.021448,timelinePath,2014-10-05 18:00 + 59'
2014-10-05 19:41:00.000,35.060683,-111.034258,timelinePath,2014-10-05 18:00 + 101'
2014-10-05 19:43:00.000,35.073142,-111.021892,timelinePath,2014-10-05 18:00 + 103'
2014-10-05 19:50:00.000,35.118033,-111.127453,timelinePath,2014-10-05 18:00 + 110'
2014-10-05 20:12:00.000,35.212527,-111.589122,timelinePath,2014-10-05 20:00 + 12'
2014-10-05 20:14:00.000,35.194158,-111.619479,timelinePath,2014-10-05 20:00 + 14'
2014-10-05 20:30:00.000,34.94497,-111.658013,timelinePath,2014-10-05 20:00 + 30'
2014-10-05 21:12:00.000,34.40762,-112.071566,timelinePath,2014-10-05 20:00 + 72'
2014-10-05 21:13:00.000,34.391969,-112.082914,timelinePath,2014-10-05 20:00 + 73'
2014-10-05 21:14:00.000,34.380177,-112.099631,timelinePath,2014-10-05 20:00 + 74'
2014-10-05 21:20:00.000,34.294505,-112.126222,timelinePath,2014-10-05 20:00 + 80'
2014-10-05 21:25:00.000,34.211068,-112.116443,timelinePath,2014-10-05 20:00 + 85'
2014-10-05 21:29:00.000,34.151904,-112.147719,timelinePath,2014-10-05 20:00 + 89'
2014-10-05 21:34:00.000,34.076217,-112.13992,timelinePath,2014-10-05 20:00 + 94'
2014-10-05 21:38:00.000,34.012692,-112.145761,timelinePath,2014-10-05 20:00 + 98'
2014-10-05 21:39:00.000,33.998953,-112.137806,timelinePath,2014-10-05 20:00 + 99'
2014-10-05 21:44:00.000,33.919417,-112.145,timelinePath,2014-10-05 20:00 + 104'
2014-10-05 21:49:00.000,33.828373,-112.144448,timelinePath,2014-10-05 20:00 + 109'
2014-10-05 21:54:00.000,33.738864,-112.123069,timelinePath,2014-10-05 20:00 + 114'
2014-10-05 21:59:00.000,33.645242,-112.115321,timelinePath,2014-10-05 20:00 + 119'
2014-10-05 22:04:00.000,33.557508,-112.113132,timelinePath,2014-10-05 22:00 + 4'
2014-10-05 22:10:00.000,33.46058,-112.108209,timelinePath,2014-10-05 22:00 + 10'
2014-10-05 22:13:00.000,33.429404,-112.08364,timelinePath,2014-10-05 22:00 + 13'
2014-10-05 22:19:00.000,33.410207,-111.975566,timelinePath,2014-10-05 22:00 + 19'
2014-10-05 22:55:00.000,32.807614,-111.672271,timelinePath,2014-10-05 22:00 + 55'
2014-10-05 23:13:00.000,32.608666,-111.352866,timelinePath,2014-10-05 22:00 + 73'
2014-10-05 23:22:00.000,32.474262,-111.233724,timelinePath,2014-10-05 22:00 + 82'
2014-10-05 23:27:00.000,32.41554,-111.152022,timelinePath,2014-10-05 22:00 + 87'
2014-10-05 23:32:00.000,32.348512,-111.078556,timelinePath,2014-10-05 22:00 + 92'
2014-10-05 23:38:00.000,32.264517,-111.006778,timelinePath,2014-10-05 22:00 + 98'
2014-10-05 23:42:00.000,32.235909,-110.983742,timelinePath,2014-10-05 22:00 + 102'
2014-10-05 23:44:00.000,32.23562,-111.005546,timelinePath,2014-10-05 22:00 + 104'
2014-10-05 23:47:00.000,32.22496,-111.027593,timelinePath,2014-10-05 22:00 + 107'
2014-10-05 23:48:00.000,32.220035,-111.02878,timelinePath,2014-10-05 22:00 + 108'
2014-10-05 23:48:00.000,32.220035,-111.02878,timelinePath,2014-10-05 22:00 + 108'
2014-10-06 01:10:51.960,32.21937,-111.027082,visit,duration: 1.95 h
2014-10-06 01:11:00.000,32.219618,-111.026795,timelinePath,2014-10-06 00:00 + 71'
2014-10-06 07:09:00.000,32.219937,-111.026746,timelinePath,2014-10-06 06:00 + 69'
2014-10-06 14:43:00.000,32.223992,-111.024252,timelinePath,2014-10-06 14:00 + 43'
2014-10-07 02:50:00.000,32.231065,-110.950857,timelinePath,2014-10-07 02:00 + 50'
2014-10-07 02:50:00.000,32.231065,-110.950857,timelinePath,2014-10-07 02:00 + 50'
2014-10-07 02:50:05.636,32.232464,-110.951659,visit,duration: 0.2 h
2014-10-07 03:01:58.491,32.232464,-110.951659,activity,start
2014-10-07 03:02:00.000,32.231002,-110.950794,timelinePath,2014-10-07 02:00 + 62'
2014-10-07 04:09:51.618,32.232464,-110.951659,visit,duration: 0.34 h
2014-10-07 04:09:51.618,32.232464,-110.951659,activity,end
2014-10-07 04:10:00.000,32.231166,-110.949292,timelinePath,2014-10-07 04:00 + 10'
2014-10-07 04:30:00.000,32.231363,-110.949381,timelinePath,2014-10-07 04:00 + 30'
2014-10-07 05:34:00.000,32.227705,-110.961449,timelinePath,2014-10-07 04:00 + 94'
2014-10-07 05:34:00.000,32.227705,-110.961449,timelinePath,2014-10-07 04:00 + 94'
2014-10-07 05:40:00.000,32.229347,-110.988972,timelinePath,2014-10-07 04:00 + 100'
2014-10-07 05:44:00.000,32.22613,-111.018457,timelinePath,2014-10-07 04:00 + 104'
2014-10-07 05:50:00.000,32.21885,-111.027796,timelinePath,2014-10-07 04:00 + 110'
2014-10-07 17:05:00.000,32.225011,-111.020011,timelinePath,2014-10-07 16:00 + 65'
2014-10-07 17:06:00.000,32.226704,-111.015807,timelinePath,2014-10-07 16:00 + 66'
2014-10-07 17:16:00.000,32.227842,-110.964985,timelinePath,2014-10-07 16:00 + 76'
2014-10-07 17:16:00.000,32.227842,-110.964985,timelinePath,2014-10-07 16:00 + 76'
2014-10-07 19:31:54.767,32.232464,-110.951659,visit,duration: 2.54 h
2014-10-07 19:32:00.000,32.232124,-110.952673,timelinePath,2014-10-07 18:00 + 92'
2014-10-07 19:32:00.000,32.232124,-110.952673,timelinePath,2014-10-07 18:00 + 92'
2014-10-07 22:04:00.000,32.232163,-110.951433,timelinePath,2014-10-07 22:00 + 4'
2014-10-08 05:33:00.000,32.22768,-110.96123,timelinePath,2014-10-08 04:00 + 93'
2014-10-08 05:33:00.000,32.22768,-110.96123,timelinePath,2014-10-08 04:00 + 93'
2014-10-08 05:37:00.000,32.229362,-110.988217,timelinePath,2014-10-08 04:00 + 97'
2014-10-08 05:38:00.000,32.227938,-110.99182,timelinePath,2014-10-08 04:00 + 98'
2014-10-08 05:39:00.000,32.228438,-110.996906,timelinePath,2014-10-08 04:00 + 99'
2014-10-08 05:46:00.000,32.219343,-111.027886,timelinePath,2014-10-08 04:00 + 106'
2014-10-08 05:46:00.000,32.219343,-111.027886,timelinePath,2014-10-08 04:00 + 106'
2014-10-08 05:46:22.666,32.21937,-111.027082,visit,duration: 0.38 h
2014-10-08 14:04:00.000,32.22442,-111.021029,timelinePath,2014-10-08 14:00 + 4'
2014-10-08 14:10:00.000,32.228122,-111.002762,timelinePath,2014-10-08 14:00 + 10'
2014-10-08 14:15:00.000,32.227707,-110.969272,timelinePath,2014-10-08 14:00 + 15'
2014-10-08 14:18:00.000,32.227675,-110.954231,timelinePath,2014-10-08 14:00 + 18'
2014-10-08 14:22:00.000,32.228883,-110.952773,timelinePath,2014-10-08 14:00 + 22'
2014-10-08 14:24:00.000,32.230204,-110.953203,timelinePath,2014-10-08 14:00 + 24'
2014-10-08 14:36:33.048,32.232464,-110.951659,visit,duration: 0.6 h
2014-10-08 14:37:00.000,32.23274,-110.953657,timelinePath,2014-10-08 14:00 + 37'
2014-10-08 14:37:00.000,32.23274,-110.953657,timelinePath,2014-10-08 14:00 + 37'
2014-10-08 15:12:00.000,32.232618,-110.953593,timelinePath,2014-10-08 14:00 + 72'
2014-10-08 15:12:20.046,32.232464,-110.951659,activity,start
2014-10-08 16:16:00.000,32.229841,-110.95429,timelinePath,2014-10-08 16:00 + 16'
2014-10-08 19:24:00.000,32.232747,-110.950452,timelinePath,2014-10-08 18:00 + 84'
2014-10-08 19:24:00.000,32.232747,-110.950452,timelinePath,2014-10-08 18:00 + 84'
2014-10-08 19:24:26.945,32.232464,-110.951659,visit,duration: 5.13 h
2014-10-08 19:24:26.945,32.232464,-110.951659,activity,end
2014-10-08 19:32:00.000,32.232794,-110.950422,timelinePath,2014-10-08 18:00 + 92'
2014-10-08 23:32:00.000,32.234674,-110.954353,timelinePath,2014-10-08 22:00 + 92'
2014-10-08 23:32:00.000,32.234674,-110.954353,timelinePath,2014-10-08 22:00 + 92'
2014-10-08 23:59:00.000,32.234769,-110.954386,timelinePath,2014-10-08 22:00 + 119'
2014-10-09 00:32:31.009,32.232464,-110.951659,activity,start
2014-10-09 02:02:00.000,32.233024,-110.952123,timelinePath,2014-10-09 02:00 + 2'
2014-10-09 02:02:14.854,32.232464,-110.951659,activity,end
2014-10-09 02:02:14.854,32.232464,-110.951659,visit,duration: 2.94 h
2014-10-09 02:49:00.000,32.234608,-110.952988,timelinePath,2014-10-09 02:00 + 49'
2014-10-09 04:59:00.000,32.232993,-110.951994,timelinePath,2014-10-09 04:00 + 59'
2014-10-09 04:59:00.000,32.232993,-110.951994,timelinePath,2014-10-09 04:00 + 59'
2014-10-09 05:18:00.000,32.225021,-110.961334,timelinePath,2014-10-09 04:00 + 78'
2014-10-09 05:20:00.000,32.227737,-110.954255,timelinePath,2014-10-09 04:00 + 80'
2014-10-09 05:37:00.000,32.227737,-110.97429,timelinePath,2014-10-09 04:00 + 97'
2014-10-09 05:37:00.000,32.227737,-110.97429,timelinePath,2014-10-09 04:00 + 97'
2014-10-09 05:43:00.000,32.226169,-111.001656,timelinePath,2014-10-09 04:00 + 103'
2014-10-09 05:45:00.000,32.227322,-111.015915,timelinePath,2014-10-09 04:00 + 105'
2014-10-09 05:50:00.000,32.219654,-111.027685,timelinePath,2014-10-09 04:00 + 110'
2014-10-09 05:50:00.000,32.2217,-111.022401,timelinePath,2014-10-09 04:00 + 110'
2014-10-09 05:50:00.000,32.219654,-111.027685,timelinePath,2014-10-09 04:00 + 110'
2014-10-09 05:52:00.000,32.220897,-111.023333,timelinePath,2014-10-09 04:00 + 112'
2014-10-09 06:05:00.000,32.219691,-111.026418,timelinePath,2014-10-09 06:00 + 5'
2014-10-09 06:44:00.000,32.219759,-111.026864,timelinePath,2014-10-09 06:00 + 44'
2014-10-09 14:06:00.000,32.226888,-111.016336,timelinePath,2014-10-09 14:00 + 6'
2014-10-09 14:16:00.000,32.225101,-110.96195,timelinePath,2014-10-09 14:00 + 16'
2014-10-09 14:18:00.000,32.227772,-110.954276,timelinePath,2014-10-09 14:00 + 18'
2014-10-09 14:49:00.000,32.234659,-110.9529,timelinePath,2014-10-09 14:00 + 49'
2014-10-09 20:24:00.000,32.231704,-110.946971,timelinePath,2014-10-09 20:00 + 24'
2014-10-09 20:39:00.000,32.231655,-110.946978,timelinePath,2014-10-09 20:00 + 39'
2014-10-09 21:39:40.959,32.183211,-110.919576,visit,duration: 0.53 h
2014-10-09 21:40:00.000,32.183228,-110.919627,timelinePath,2014-10-09 20:00 + 100'
2014-10-09 21:40:00.000,32.183228,-110.919627,timelinePath,2014-10-09 20:00 + 100'
2014-10-09 22:11:00.000,32.183102,-110.919624,timelinePath,2014-10-09 22:00 + 11'
2014-10-09 23:08:00.000,32.207731,-110.947957,timelinePath,2014-10-09 22:00 + 68'
2014-10-09 23:08:00.000,32.207731,-110.947957,timelinePath,2014-10-09 22:00 + 68'
2014-10-09 23:09:00.000,32.211825,-110.95169,timelinePath,2014-10-09 22:00 + 69'
2014-10-09 23:15:00.000,32.225479,-110.943401,timelinePath,2014-10-09 22:00 + 75'
2014-10-09 23:17:00.000,32.231761,-110.944757,timelinePath,2014-10-09 22:00 + 77'
2014-10-09 23:21:40.243,32.232464,-110.951659,visit,duration: 1.08 h
2014-10-09 23:22:00.000,32.231915,-110.950806,timelinePath,2014-10-09 22:00 + 82'
2014-10-09 23:22:00.000,32.231915,-110.950806,timelinePath,2014-10-09 22:00 + 82'
2014-10-10 05:44:00.000,32.224314,-111.022096,timelinePath,2014-10-10 04:00 + 104'
2014-10-10 05:45:00.000,32.224282,-111.028513,timelinePath,2014-10-10 04:00 + 105'
2014-10-10 05:46:00.000,32.21891,-111.028313,timelinePath,2014-10-10 04:00 + 106'
2014-10-10 14:05:00.000,32.224946,-111.019303,timelinePath,2014-10-10 14:00 + 5'
2014-10-10 14:10:00.000,32.22498,-110.976045,timelinePath,2014-10-10 14:00 + 10'
2014-10-10 14:25:00.000,32.23208,-110.952743,timelinePath,2014-10-10 14:00 + 25'
2014-10-10 14:25:00.000,32.23208,-110.952743,timelinePath,2014-10-10 14:00 + 25'
2014-10-10 14:27:17.794,32.232464,-110.951659,visit,duration: 4.58 h
2014-10-10 18:13:00.000,32.236503,-110.954786,timelinePath,2014-10-10 18:00 + 13'
2014-10-10 18:13:00.000,32.236503,-110.954786,timelinePath,2014-10-10 18:00 + 13'
2014-10-10 19:01:57.335,32.232464,-110.951659,activity,start
